iteration,best_fitness
1,0.06939107026826324
2,0.0674426807760141
3,0.0674426807760141
4,0.0674426807760141
5,0.0674426807760141
6,0.0674426807760141
7,0.0674426807760141
8,0.0674426807760141
9,0.067073238652186
10,0.06336118072960181
11,0.06336118072960181
12,0.06336118072960181
13,0.06336118072960181
14,0.06336118072960181
15,0.06336118072960181
16,0.05690708252111763
17,0.05690708252111763
18,0.05690708252111763
19,0.05690708252111763
20,0.05690708252111763
21,0.05690708252111763
22,0.05690708252111763
23,0.05690708252111763
24,0.05690708252111763
25,0.05690708252111763
26,0.05690708252111763
27,0.05690708252111763
28,0.05690708252111763
29,0.05690708252111763
30,0.05690708252111763
31,0.05690708252111763
32,0.05690708252111763
33,0.05690708252111763
34,0.05690708252111763
35,0.05690708252111763
36,0.05690708252111763
37,0.05690708252111763
38,0.05690708252111763
39,0.05690708252111763
40,0.05690708252111763
41,0.05532813515269658
42,0.05532813515269658
43,0.05532813515269658
44,0.05532813515269658
45,0.05532813515269658
46,0.05532813515269658
47,0.05532813515269658
48,0.05532813515269658
49,0.05532813515269658
50,0.05532813515269658
51,0.05532813515269658
52,0.05532813515269658
53,0.05532813515269658
54,0.05532813515269658
55,0.05532813515269658
56,0.05532813515269658
57,0.05532813515269658
58,0.05532813515269658
59,0.05532813515269658
60,0.05532813515269658
61,0.05532813515269658
62,0.05532813515269658
63,0.05532813515269658
64,0.05532813515269658
65,0.05532813515269658
66,0.05532813515269658
67,0.05532813515269658
68,0.05532813515269658
69,0.05532813515269658
70,0.05532813515269658
71,0.05532813515269658
72,0.05532813515269658
73,0.05532813515269658
74,0.05532813515269658
75,0.05532813515269658
76,0.05532813515269658
77,0.05532813515269658
78,0.05532813515269658
79,0.05532813515269658
80,0.05532813515269658
81,0.05532813515269658
82,0.05532813515269658
83,0.05532813515269658
84,0.05532813515269658
85,0.05532813515269658
86,0.05532813515269658
87,0.05532813515269658
88,0.05532813515269658
89,0.05532813515269658
90,0.05532813515269658
91,0.05532813515269658
92,0.05532813515269658
93,0.05532813515269658
94,0.05532813515269658
95,0.05532813515269658
96,0.05532813515269658
97,0.05532813515269658
98,0.05532813515269658
99,0.05532813515269658
100,0.05532813515269658
