iteration,best_fitness
1,17295.769262442864
2,17295.332490535908
3,17295.12505744771
4,14014.958379669186
5,11473.950062582997
6,11473.515800671956
7,11473.393273361311
8,11473.071321885827
9,11473.071321885827
10,9677.25211006587
11,9677.160935017875
12,9677.160935017875
13,9677.057035699805
14,9677.057035699805
15,8619.18949770811
16,8619.18949770811
17,8619.156906646544
18,8618.563335848137
19,8618.050815215734
20,8617.922856919737
