iteration,best_fitness
1,523.8465333081597
2,42.169313933827475
3,23.846057973944745
4,23.846057973944745
5,23.846057973944745
6,23.846057973944745
7,15.901603904075321
8,15.901603904075321
9,1.5231622992564318
10,1.5231622992564318
11,1.5231622992564318
12,1.5231622992564318
13,1.5231622992564318
14,1.5231622992564318
15,1.5231622992564318
16,1.5231622992564318
17,1.5231622992564318
18,1.5231622992564318
19,1.5231622992564318
20,0.62394134338459
21,0.62394134338459
22,0.62394134338459
23,0.62394134338459
24,0.62394134338459
25,0.62394134338459
26,0.62394134338459
27,0.62394134338459
28,0.62394134338459
29,0.62394134338459
30,0.62394134338459
31,0.62394134338459
32,0.62394134338459
33,0.62394134338459
34,0.62394134338459
35,0.62394134338459
36,0.22546162782080154
37,0.10667704281018378
38,0.010794009873575625
39,0.004609743607827397
40,0.004609743607827397
41,0.0032956454013014615
42,0.0032956454013014615
43,0.0032956454013014615
44,0.0032956454013014615
45,0.0032956454013014615
46,0.0032956454013014615
47,0.0032956454013014615
48,0.0032956454013014615
49,0.0032956454013014615
50,0.0028389688904634004
