iteration,best_fitness
1,19044.949605682912
2,19044.949605682912
3,11385.82827356444
4,10872.556318037543
5,10825.858228874558
6,4751.74063408837
7,4441.675924523372
8,4441.675924523372
9,4441.675924523372
10,3690.7665150033563
11,3690.7665150033563
12,3690.7665150033563
13,3690.7665150033563
14,3243.149740413159
15,3117.5579155025853
16,3117.5579155025853
17,3117.5579155025853
18,2784.590365908944
19,2784.590365908944
20,1576.269715471941
