iteration,best_fitness
1,16529.859332773638
2,15680.76219172632
3,15680.76219172632
4,11194.930264594004
5,11194.930264594004
6,6986.42870846001
7,6986.42870846001
8,6986.42870846001
9,6308.262053271412
10,4788.069572281004
11,4536.278532765587
12,3949.8497083309244
13,3949.8497083309244
14,3949.8497083309244
15,3153.8661691634857
16,3153.8661691634857
17,1293.323390120261
18,1293.323390120261
19,1293.323390120261
20,1009.248192600538
