iteration,best_fitness
1,24839.51040709924
2,15665.412485784707
3,11214.132400703527
4,11214.132400703527
5,5540.5545877536615
6,5540.5545877536615
7,5540.5545877536615
8,3718.9848557515156
9,3547.0982832165287
10,3547.0982832165287
11,1533.3299205410945
12,1533.3299205410945
13,1451.835031863494
14,1451.835031863494
15,1125.6266245297147
16,1125.6266245297147
17,895.0238214254159
18,895.0238214254159
19,662.9585513732693
20,576.894744413341
