iteration,best_fitness
1,96.09555404979076
2,96.09555404979076
3,96.09555404979076
4,96.09555404979076
5,40.53282347818786
6,40.53282347818786
7,40.53282347818786
8,40.53282347818786
9,40.53282347818786
10,40.53282347818786
11,40.53282347818786
12,40.53282347818786
13,40.53282347818786
14,40.53282347818786
15,36.30577780276526
16,36.30577780276526
17,36.30577780276526
18,36.30577780276526
19,36.30577780276526
20,32.95198240366883
21,32.95198240366883
22,32.95198240366883
23,32.95198240366883
24,32.95198240366883
25,32.95198240366883
26,32.95198240366883
27,32.95198240366883
28,32.95198240366883
29,32.95198240366883
30,32.95198240366883
31,32.95198240366883
32,32.95198240366883
33,32.95198240366883
34,32.95198240366883
35,32.95198240366883
36,32.95198240366883
37,32.95198240366883
38,32.95198240366883
39,32.95198240366883
40,32.95198240366883
41,32.95198240366883
42,32.95198240366883
43,32.95198240366883
44,32.95198240366883
45,32.95198240366883
46,32.95198240366883
47,32.52003260643791
48,32.52003260643791
49,32.52003260643791
50,32.52003260643791
